state,sale_start,sale_end,sale_key,revenue
Arkansas,2014-09-20,2014-09-23,552,1276.0
New Mexico,2014-09-29,2014-09-29,553,1072.0
Georgia,2014-07-30,2014-08-01,554,1222.0
Idaho,2014-11-03,2014-11-05,555,1323.0
Montana,2014-10-04,2014-10-07,556,1025.0
Nevada,2014-05-27,2014-05-27,557,200.0
Delaware,2014-07-26,2014-07-28,558,926.0
Delaware,2014-08-13,2014-08-13,559,860.0
Mississippi,2014-02-22,2014-02-24,560,583.0
Ohio,2014-04-12,2014-04-15,561,581.0
Indiana,2014-08-22,2014-08-22,562,478.0
Delaware,2014-12-23,2014-12-26,563,981.0
Indiana,2014-02-15,2014-02-17,564,732.0
Illinois,2014-08-22,2014-08-23,565,1451.0
Mississippi,2014-03-27,2014-03-29,566,705.0
Texas,2014-08-15,2014-08-18,567,1153.0
Oklahoma,2014-01-08,2014-01-11,568,475.0
Missouri,2014-06-15,2014-06-18,569,1219.0
Oregon,2014-06-05,2014-06-07,570,751.0
Louisiana,2014-11-02,2014-11-03,571,1443.0
Washington,2014-12-19,2014-12-21,572,754.0
Illinois,2014-05-14,2014-05-17,573,1515.0
Illinois,2014-05-23,2014-05-26,574,1342.0
Mississippi,2014-10-05,2014-10-07,575,559.0
Oklahoma,2014-01-13,2014-01-13,576,479.0
Illinois,2014-08-07,2014-08-07,577,1384.0
Kansas,2014-09-07,2014-09-09,578,1287.0
Kansas,2014-03-16,2014-03-19,579,1361.0
Idaho,2014-08-13,2014-08-14,580,1249.0
Illinois,2014-12-20,2014-12-23,581,1267.0
Alaska,2014-03-30,2014-04-01,582,635.0
Maine,2014-06-02,2014-06-03,583,307.0
Washington,2014-10-18,2014-10-18,584,914.0
Illinois,2014-09-24,2014-09-25,585,1280.0
Florida,2014-07-11,2014-07-11,586,914.0
Mississippi,2014-03-05,2014-03-06,587,555.0
California,2014-01-25,2014-01-25,588,698.0
Ohio,2014-04-09,2014-04-11,589,691.0
Louisiana,2014-12-01,2014-12-04,590,1219.0
Oregon,2014-03-16,2014-03-19,591,724.0
Indiana,2014-10-04,2014-10-06,592,595.0
New Mexico,2014-10-30,2014-11-01,593,1055.0
Missouri,2014-12-04,2014-12-05,594,1157.0
Iowa,2014-09-15,2014-09-18,595,1207.0
Oregon,2014-02-07,2014-02-10,596,668.0
Ohio,2014-09-19,2014-09-22,597,587.0
New York,2014-03-20,2014-03-20,598,689.0
Georgia,2014-06-07,2014-06-10,599,1369.0
Arkansas,2014-09-30,2014-09-30,600,1046.0
New York,2014-03-11,2014-03-11,601,700.0
Nevada,2014-01-01,2014-01-03,602,437.0
Louisiana,2014-10-17,2014-10-19,603,1402.0
Indiana,2014-09-09,2014-09-10,604,507.0
Louisiana,2014-06-28,2014-06-29,605,1446.0
Delaware,2014-12-12,2014-12-13,606,778.0
New York,2014-02-23,2014-02-24,607,758.0
Idaho,2014-08-12,2014-08-13,608,1442.0
Texas,2014-12-08,2014-12-10,609,1213.0
Louisiana,2014-08-26,2014-08-27,610,1421.0
Texas,2014-11-08,2014-11-09,611,1152.0
New Mexico,2014-09-10,2014-09-11,612,1098.0
Nebraska,2014-06-05,2014-06-06,613,698.0
California,2014-06-23,2014-06-24,614,603.0
Georgia,2014-09-14,2014-09-15,615,1410.0
Montana,2014-07-10,2014-07-13,616,1094.0
Idaho,2014-09-09,2014-09-10,617,1348.0
New Mexico,2014-03-19,2014-03-19,618,1298.0
California,2014-05-14,2014-05-16,619,589.0
Texas,2014-06-25,2014-06-28,620,1336.0
Indiana,2014-07-28,2014-07-28,621,832.0
Louisiana,2014-05-28,2014-05-30,622,1565.0
Alaska,2014-02-02,2014-02-04,623,543.0
Maine,2014-02-08,2014-02-10,624,393.0
Indiana,2014-04-27,2014-04-28,625,583.0
Maine,2014-05-10,2014-05-11,626,416.0
Montana,2014-05-15,2014-05-16,627,892.0
Oregon,2014-07-21,2014-07-21,628,724.0
Kansas,2014-08-26,2014-08-28,629,1152.0
Montana,2014-09-15,2014-09-17,630,905.0
Indiana,2014-01-08,2014-01-10,631,759.0
Alaska,2014-05-21,2014-05-23,632,644.0
Alaska,2014-10-14,2014-10-17,633,701.0
Kansas,2014-01-20,2014-01-23,634,1153.0
New York,2014-03-17,2014-03-19,635,813.0
Oregon,2014-05-10,2014-05-12,636,741.0
Indiana,2014-04-28,2014-04-30,637,599.0
California,2014-04-12,2014-04-12,638,726.0
Mississippi,2014-02-14,2014-02-16,639,758.0
Oklahoma,2014-06-01,2014-06-01,640,767.0
Ohio,2014-03-21,2014-03-22,641,761.0
Nebraska,2014-02-03,2014-02-04,642,855.0
New York,2014-03-27,2014-03-27,643,760.0
New Mexico,2014-06-04,2014-06-05,644,1223.0
Kansas,2014-09-18,2014-09-21,645,1099.0
Alaska,2014-02-24,2014-02-27,646,690.0
Texas,2014-09-04,2014-09-05,647,1231.0
Texas,2014-10-30,2014-11-02,648,1159.0
Kansas,2014-10-14,2014-10-14,649,1134.0
Oregon,2014-02-11,2014-02-14,650,671.0
Missouri,2014-11-18,2014-11-19,651,1078.0
New York,2014-01-17,2014-01-20,652,869.0
Georgia,2014-12-19,2014-12-21,653,1155.0
Maine,2014-03-22,2014-03-22,654,331.0
Maine,2014-07-04,2014-07-07,655,483.0
New York,2014-12-06,2014-12-07,656,646.0
Ohio,2014-04-26,2014-04-27,657,627.0
New York,2014-02-27,2014-03-01,658,753.0
Montana,2014-10-12,2014-10-15,659,775.0
Mississippi,2014-09-18,2014-09-20,660,491.0
Florida,2014-08-21,2014-08-24,661,847.0
Oregon,2014-03-06,2014-03-09,662,611.0
Idaho,2014-07-30,2014-08-02,663,1331.0
Kansas,2014-06-16,2014-06-19,664,1132.0
Oregon,2014-02-06,2014-02-07,665,894.0
Oklahoma,2014-02-21,2014-02-24,666,636.0
Nevada,2014-02-21,2014-02-22,667,475.0
California,2014-06-23,2014-06-23,668,659.0
New Mexico,2014-07-28,2014-07-30,669,1139.0
Arkansas,2014-09-23,2014-09-23,670,1311.0
Alaska,2014-07-14,2014-07-17,671,600.0
Florida,2014-05-28,2014-05-28,672,975.0
New Mexico,2014-09-08,2014-09-08,673,1236.0
Texas,2014-07-10,2014-07-10,674,1112.0
Mississippi,2014-12-26,2014-12-27,675,559.0
Illinois,2014-08-04,2014-08-06,676,1577.0
New York,2014-03-25,2014-03-28,677,837.0
Maine,2014-09-29,2014-09-30,678,459.0
Arkansas,2014-11-09,2014-11-09,679,1120.0
Oregon,2014-01-08,2014-01-10,680,903.0
Idaho,2014-12-24,2014-12-26,681,1198.0
Nebraska,2014-07-10,2014-07-11,682,676.0
New Mexico,2014-06-19,2014-06-21,683,1210.0
Georgia,2014-05-02,2014-05-04,684,1405.0
New Mexico,2014-11-09,2014-11-09,685,1059.0
Washington,2014-10-03,2014-10-04,686,872.0
Nevada,2014-02-28,2014-03-02,687,424.0
Maine,2014-01-12,2014-01-15,688,454.0
Iowa,2014-08-22,2014-08-24,689,1214.0
Missouri,2014-09-03,2014-09-05,690,1256.0
Indiana,2014-07-26,2014-07-26,691,453.0
Washington,2014-10-10,2014-10-11,692,679.0
Georgia,2014-09-14,2014-09-14,693,1094.0
Indiana,2014-08-10,2014-08-13,694,644.0
Washington,2014-11-23,2014-11-24,695,877.0
Florida,2014-12-21,2014-12-23,696,707.0
Indiana,2014-01-10,2014-01-13,697,675.0
Missouri,2014-08-19,2014-08-22,698,1201.0
Louisiana,2014-12-02,2014-12-02,699,1460.0
Louisiana,2014-11-18,2014-11-18,700,1566.0
New York,2014-10-19,2014-10-19,701,571.0
New York,2014-06-27,2014-06-29,702,585.0
Illinois,2014-07-01,2014-07-02,703,1385.0
Maine,2014-10-20,2014-10-23,704,224.0
Missouri,2014-12-07,2014-12-09,705,1257.0
Missouri,2014-08-23,2014-08-23,706,1141.0
Texas,2014-10-15,2014-10-18,707,1032.0
Nevada,2014-07-28,2014-07-28,708,305.0
Nevada,2014-06-07,2014-06-08,709,284.0
Montana,2014-11-09,2014-11-09,710,1017.0
Nebraska,2014-09-29,2014-09-29,711,740.0
Texas,2014-11-08,2014-11-10,712,1024.0
Texas,2014-12-06,2014-12-08,713,989.0
Alaska,2014-05-20,2014-05-20,714,571.0
Washington,2014-09-21,2014-09-24,715,936.0
Idaho,2014-12-06,2014-12-07,716,1230.0
Arkansas,2014-11-02,2014-11-05,717,1263.0
California,2014-05-20,2014-05-21,718,567.0
Indiana,2014-06-23,2014-06-25,719,550.0
Oregon,2014-02-28,2014-03-03,720,696.0
Oklahoma,2014-02-13,2014-02-16,721,567.0
Montana,2014-12-02,2014-12-05,722,791.0
Idaho,2014-07-05,2014-07-08,723,1307.0
Washington,2014-05-19,2014-05-19,724,877.0
Washington,2014-10-23,2014-10-26,725,1036.0
New York,2014-05-02,2014-05-05,726,977.0
Oklahoma,2014-07-07,2014-07-10,727,544.0
Mississippi,2014-02-12,2014-02-15,728,717.0
Florida,2014-07-14,2014-07-17,729,1084.0
Iowa,2014-04-13,2014-04-15,730,1309.0
Mississippi,2014-07-21,2014-07-22,731,671.0
Maine,2014-01-18,2014-01-18,732,502.0
New Mexico,2014-11-17,2014-11-20,733,1177.0
California,2014-03-30,2014-03-30,734,793.0
Montana,2014-09-21,2014-09-22,735,826.0
Texas,2014-12-19,2014-12-22,736,1208.0
Nevada,2014-03-13,2014-03-13,737,451.0
Washington,2014-10-11,2014-10-13,738,908.0
Montana,2014-06-22,2014-06-23,739,1052.0
Indiana,2014-08-31,2014-08-31,740,368.0
Kansas,2014-10-29,2014-11-01,741,1001.0
Indiana,2014-05-09,2014-05-10,742,644.0
Indiana,2014-01-04,2014-01-07,743,639.0
Oregon,2014-02-18,2014-02-18,744,909.0
California,2014-08-06,2014-08-09,745,819.0
Washington,2014-10-31,2014-11-03,746,809.0
Arkansas,2014-06-03,2014-06-04,747,1320.0
Illinois,2014-10-05,2014-10-07,748,1505.0
Alaska,2014-03-14,2014-03-15,749,570.0
Ohio,2014-07-29,2014-08-01,750,503.0
Indiana,2014-06-01,2014-06-04,751,659.0
California,2014-06-07,2014-06-10,752,506.0
Oregon,2014-12-23,2014-12-24,753,687.0
New York,2014-03-29,2014-03-30,754,801.0
Indiana,2014-08-15,2014-08-16,755,562.0
Louisiana,2014-09-01,2014-09-01,756,1418.0
Mississippi,2014-02-17,2014-02-20,757,550.0
California,2014-02-03,2014-02-06,758,574.0
California,2014-03-27,2014-03-28,759,695.0
Florida,2014-09-03,2014-09-05,760,824.0
Florida,2014-03-27,2014-03-27,761,940.0
Montana,2014-09-08,2014-09-08,762,848.0
New Mexico,2014-06-22,2014-06-23,763,1004.0
Louisiana,2014-12-10,2014-12-11,764,1441.0
Indiana,2014-01-18,2014-01-19,765,542.0
New Mexico,2014-09-15,2014-09-15,766,1252.0
Florida,2014-02-27,2014-02-28,767,912.0
Texas,2014-08-06,2014-08-07,768,1228.0
New Mexico,2014-11-29,2014-11-29,769,900.0
Ohio,2014-04-09,2014-04-10,770,734.0
Delaware,2014-10-18,2014-10-20,771,840.0
California,2014-06-17,2014-06-17,772,594.0
Kansas,2014-10-17,2014-10-18,773,1022.0
Indiana,2014-04-27,2014-04-30,774,429.0
Ohio,2014-01-25,2014-01-27,775,627.0
Illinois,2014-05-29,2014-06-01,776,1545.0
Iowa,2014-08-25,2014-08-26,777,1173.0
Delaware,2014-05-13,2014-05-16,778,1108.0
Missouri,2014-10-15,2014-10-18,779,1055.0
Mississippi,2014-06-21,2014-06-22,780,724.0
Iowa,2014-10-03,2014-10-05,781,1182.0
Montana,2014-07-22,2014-07-22,782,886.0
Idaho,2014-10-22,2014-10-22,783,1254.0
Iowa,2014-11-27,2014-11-30,784,960.0
Iowa,2014-09-11,2014-09-13,785,964.0
Nebraska,2014-01-10,2014-01-11,786,796.0
Indiana,2014-11-15,2014-11-15,787,601.0
Oregon,2014-02-28,2014-03-02,788,790.0
New York,2014-05-06,2014-05-08,789,777.0
Mississippi,2014-07-30,2014-07-31,790,495.0
Delaware,2014-09-14,2014-09-15,791,971.0
Florida,2014-10-19,2014-10-19,792,856.0
Nevada,2014-03-27,2014-03-27,793,371.0
Oregon,2014-02-01,2014-02-02,794,920.0
Ohio,2014-02-28,2014-03-03,795,752.0
Nebraska,2014-08-14,2014-08-15,796,743.0
Maine,2014-01-31,2014-02-02,797,389.0
Washington,2014-12-10,2014-12-11,798,723.0
Missouri,2014-11-25,2014-11-27,799,1068.0
Missouri,2014-04-08,2014-04-09,800,1156.0
Florida,2014-09-13,2014-09-15,801,780.0
Louisiana,2014-11-05,2014-11-06,802,1332.0
Florida,2014-02-11,2014-02-14,803,1149.0
Alaska,2014-01-25,2014-01-26,804,710.0
Idaho,2014-11-01,2014-11-04,805,1046.0
Idaho,2014-05-16,2014-05-17,806,1414.0
Texas,2014-11-16,2014-11-19,807,1350.0
Idaho,2014-12-10,2014-12-10,808,1147.0
Georgia,2014-12-21,2014-12-24,809,1004.0
Delaware,2014-04-12,2014-04-15,810,952.0
Maine,2014-09-16,2014-09-17,811,367.0
Nebraska,2014-03-26,2014-03-27,812,783.0
Washington,2014-05-29,2014-05-29,813,954.0
Missouri,2014-05-20,2014-05-20,814,1153.0
Washington,2014-11-19,2014-11-21,815,695.0
Nevada,2014-04-13,2014-04-16,816,605.0
Delaware,2014-12-14,2014-12-14,817,931.0
Delaware,2014-06-28,2014-06-29,818,729.0
Ohio,2014-05-01,2014-05-02,819,631.0
Texas,2014-10-31,2014-11-03,820,1052.0
Idaho,2014-09-19,2014-09-19,821,1282.0
Montana,2014-10-09,2014-10-10,822,770.0
Montana,2014-11-27,2014-11-30,823,815.0
Illinois,2014-06-23,2014-06-25,824,1580.0
Arkansas,2014-06-11,2014-06-13,825,1139.0
Washington,2014-10-16,2014-10-17,826,877.0
Nevada,2014-02-17,2014-02-18,827,665.0
California,2014-10-30,2014-11-02,828,516.0
New York,2014-01-31,2014-01-31,829,720.0
Delaware,2014-12-04,2014-12-07,830,821.0
New York,2014-02-03,2014-02-05,831,792.0
Florida,2014-11-05,2014-11-08,832,921.0
Nebraska,2014-05-05,2014-05-08,833,658.0
Illinois,2014-04-13,2014-04-14,834,1499.0
California,2014-05-05,2014-05-07,835,620.0
Oregon,2014-10-29,2014-10-29,836,786.0
Arkansas,2014-08-12,2014-08-14,837,1435.0
Iowa,2014-08-11,2014-08-12,838,1169.0
Alaska,2014-07-14,2014-07-15,839,701.0
Indiana,2014-09-16,2014-09-18,840,555.0
Alaska,2014-06-22,2014-06-22,841,663.0
Alaska,2014-10-11,2014-10-11,842,599.0
Oklahoma,2014-03-20,2014-03-21,843,484.0
Nebraska,2014-04-19,2014-04-21,844,935.0
Delaware,2014-03-23,2014-03-25,845,961.0
Oregon,2014-09-25,2014-09-27,846,689.0
Maine,2014-03-14,2014-03-16,847,467.0
Maine,2014-01-26,2014-01-26,848,331.0
Kansas,2014-09-21,2014-09-21,849,1093.0
New York,2014-01-17,2014-01-17,850,948.0
Maine,2014-04-23,2014-04-24,851,209.0
Missouri,2014-12-24,2014-12-24,852,1194.0
Montana,2014-11-06,2014-11-07,853,691.0
Washington,2014-10-27,2014-10-28,854,860.0
Maine,2014-02-26,2014-02-27,855,619.0
Missouri,2014-12-16,2014-12-17,856,1023.0
Arkansas,2014-02-06,2014-02-07,857,1399.0
Kansas,2014-06-23,2014-06-24,858,1261.0
Iowa,2014-08-05,2014-08-07,859,1062.0
Louisiana,2014-10-20,2014-10-22,860,1395.0
Oklahoma,2014-02-24,2014-02-25,861,644.0
New York,2014-06-04,2014-06-05,862,699.0
New Mexico,2014-07-13,2014-07-15,863,1234.0
Nebraska,2014-03-30,2014-04-02,864,873.0
Arkansas,2014-09-07,2014-09-09,865,1201.0
Maine,2014-04-08,2014-04-10,866,390.0
New York,2014-04-21,2014-04-21,867,836.0
Montana,2014-09-06,2014-09-06,868,842.0
Texas,2014-11-23,2014-11-26,869,1224.0
Oklahoma,2014-12-24,2014-12-27,870,375.0
Oregon,2014-01-30,2014-02-01,871,841.0
Maine,2014-03-07,2014-03-10,872,436.0
Delaware,2014-10-26,2014-10-28,873,832.0
Florida,2014-11-13,2014-11-14,874,793.0
California,2014-03-27,2014-03-29,875,550.0
Alaska,2014-10-16,2014-10-17,876,734.0
Montana,2014-12-07,2014-12-07,877,742.0
Oklahoma,2014-05-04,2014-05-06,878,490.0
Oregon,2014-06-25,2014-06-27,879,535.0
Florida,2014-01-31,2014-02-02,880,845.0
Kansas,2014-08-19,2014-08-20,881,1216.0
Idaho,2014-09-28,2014-10-01,882,1060.0
Georgia,2014-04-23,2014-04-26,883,1280.0
Nebraska,2014-07-16,2014-07-19,884,859.0
New York,2014-11-09,2014-11-10,885,733.0
California,2014-03-10,2014-03-12,886,688.0
Montana,2014-08-08,2014-08-09,887,935.0
Ohio,2014-08-09,2014-08-11,888,728.0
Mississippi,2014-03-24,2014-03-25,889,671.0
Oregon,2014-03-30,2014-03-31,890,939.0
Ohio,2014-07-23,2014-07-24,891,640.0
Idaho,2014-06-06,2014-06-09,892,1383.0
Missouri,2014-08-12,2014-08-13,893,1109.0
Arkansas,2014-10-23,2014-10-24,894,1243.0
Iowa,2014-10-22,2014-10-24,895,925.0
Alaska,2014-07-14,2014-07-16,896,646.0
California,2014-09-27,2014-09-29,897,432.0
Ohio,2014-09-08,2014-09-10,898,575.0
California,2014-08-20,2014-08-21,899,560.0
Alaska,2014-09-06,2014-09-06,900,591.0
Illinois,2014-11-11,2014-11-13,901,1298.0
Maine,2014-04-15,2014-04-16,902,452.0
Oklahoma,2014-01-21,2014-01-22,903,391.0
Nebraska,2014-05-23,2014-05-25,904,789.0
Illinois,2014-12-06,2014-12-06,905,1225.0
Mississippi,2014-05-11,2014-05-14,906,591.0
Maine,2014-04-18,2014-04-18,907,138.0
Washington,2014-11-12,2014-11-12,908,946.0
California,2014-01-07,2014-01-07,909,662.0
California,2014-10-30,2014-10-31,910,601.0
Maine,2014-10-16,2014-10-17,911,291.0
Iowa,2014-10-24,2014-10-26,912,1125.0
Louisiana,2014-06-17,2014-06-19,913,1471.0
Maine,2014-05-19,2014-05-21,914,496.0
Montana,2014-08-03,2014-08-03,915,901.0
Kansas,2014-03-15,2014-03-18,916,1368.0
Arkansas,2014-09-04,2014-09-06,917,1460.0
Washington,2014-05-30,2014-06-01,918,893.0
New York,2014-01-24,2014-01-24,919,919.0
Texas,2014-11-21,2014-11-22,920,1182.0
Oregon,2014-03-27,2014-03-27,921,747.0
Florida,2014-05-14,2014-05-14,922,1106.0
Idaho,2014-09-11,2014-09-13,923,1248.0
Iowa,2014-04-03,2014-04-06,924,1430.0
Indiana,2014-01-19,2014-01-19,925,600.0
New Mexico,2014-06-26,2014-06-28,926,1118.0
Alaska,2014-09-26,2014-09-28,927,631.0
Oklahoma,2014-02-05,2014-02-08,928,641.0
Mississippi,2014-09-06,2014-09-09,929,588.0
Montana,2014-04-02,2014-04-05,930,816.0
Alaska,2014-03-29,2014-03-29,931,838.0
Maine,2014-06-10,2014-06-13,932,297.0
Idaho,2014-12-07,2014-12-10,933,1038.0
Delaware,2014-12-10,2014-12-11,934,751.0
Georgia,2014-12-01,2014-12-03,935,1183.0
Nevada,2014-06-27,2014-06-30,936,475.0
Maine,2014-10-13,2014-10-14,937,310.0
California,2014-08-06,2014-08-07,938,510.0
Kansas,2014-09-28,2014-10-01,939,1074.0
Idaho,2014-07-05,2014-07-05,940,1280.0
Ohio,2014-10-23,2014-10-24,941,690.0
Ohio,2014-05-23,2014-05-24,942,702.0
Missouri,2014-12-06,2014-12-09,943,1022.0
Washington,2014-12-09,2014-12-09,944,671.0
Alaska,2014-05-24,2014-05-27,945,628.0
New Mexico,2014-12-09,2014-12-12,946,1044.0
Missouri,2014-11-27,2014-11-30,947,1100.0
Georgia,2014-06-02,2014-06-03,948,1357.0
New York,2014-08-04,2014-08-07,949,747.0
Mississippi,2014-07-03,2014-07-05,950,546.0
Idaho,2014-10-16,2014-10-16,951,1250.0
Mississippi,2014-08-18,2014-08-19,952,788.0
Montana,2014-08-20,2014-08-23,953,906.0
Georgia,2014-10-24,2014-10-24,954,1075.0
Indiana,2014-06-08,2014-06-08,955,610.0
Oregon,2014-02-09,2014-02-11,956,759.0
Mississippi,2014-01-22,2014-01-24,957,594.0
Indiana,2014-01-29,2014-01-31,958,560.0
Mississippi,2014-01-21,2014-01-22,959,652.0
Nebraska,2014-07-15,2014-07-18,960,642.0
Florida,2014-03-12,2014-03-15,961,1076.0
Illinois,2014-08-28,2014-08-31,962,1518.0
Mississippi,2014-01-12,2014-01-15,963,809.0
Washington,2014-08-06,2014-08-09,964,944.0
Oklahoma,2014-05-24,2014-05-26,965,582.0
Ohio,2014-05-04,2014-05-05,966,744.0
California,2014-10-10,2014-10-11,967,596.0
Arkansas,2014-11-16,2014-11-16,968,1067.0
Iowa,2014-09-06,2014-09-07,969,1219.0
Iowa,2014-07-04,2014-07-04,970,1153.0
Indiana,2014-01-16,2014-01-18,971,510.0
Georgia,2014-09-06,2014-09-06,972,1246.0
Alaska,2014-04-10,2014-04-13,973,541.0
Indiana,2014-05-13,2014-05-13,974,533.0
Ohio,2014-06-12,2014-06-12,975,824.0
Washington,2014-08-19,2014-08-20,976,990.0
Texas,2014-06-04,2014-06-06,977,1392.0
New York,2014-02-18,2014-02-19,978,740.0
Mississippi,2014-05-02,2014-05-04,979,703.0
Oklahoma,2014-03-10,2014-03-10,980,604.0
Iowa,2014-10-17,2014-10-17,981,1111.0
New Mexico,2014-11-26,2014-11-26,982,1162.0
Alaska,2014-01-29,2014-01-31,983,640.0
Missouri,2014-05-21,2014-05-21,984,1155.0
Ohio,2014-02-16,2014-02-17,985,562.0
Washington,2014-10-30,2014-10-30,986,990.0
Nebraska,2014-05-17,2014-05-19,987,665.0
Delaware,2014-11-05,2014-11-05,988,824.0
Georgia,2014-11-12,2014-11-14,989,1241.0
Oklahoma,2014-02-21,2014-02-23,990,402.0
Mississippi,2014-07-17,2014-07-17,991,453.0
Oregon,2014-02-06,2014-02-08,992,742.0
Oregon,2014-01-10,2014-01-10,993,816.0
Florida,2014-10-10,2014-10-13,994,836.0
Nebraska,2014-02-16,2014-02-18,995,811.0
Nebraska,2014-05-12,2014-05-14,996,767.0
Iowa,2014-07-23,2014-07-26,997,1215.0
Maine,2014-05-06,2014-05-08,998,354.0
Iowa,2014-10-24,2014-10-24,999,1104.0
Delaware,2014-11-27,2014-11-28,1000,796.0
California,2014-01-20,2014-01-20,1001,688.0
Washington,2014-11-28,2014-11-28,1002,713.0
Nevada,2014-07-08,2014-07-11,1003,323.0
Washington,2014-10-31,2014-11-02,1004,690.0
California,2014-05-19,2014-05-22,1005,619.0
California,2014-10-19,2014-10-20,1006,809.0
Texas,2014-05-25,2014-05-26,1007,1252.0
Oklahoma,2014-06-09,2014-06-12,1008,499.0
Maine,2014-01-26,2014-01-26,1009,446.0
California,2014-04-23,2014-04-23,1010,443.0
Mississippi,2014-03-28,2014-03-29,1011,640.0
Idaho,2014-07-23,2014-07-24,1012,1322.0
Indiana,2014-01-05,2014-01-06,1013,763.0
Nevada,2014-02-22,2014-02-23,1014,534.0
Kansas,2014-07-16,2014-07-16,1015,1109.0
Illinois,2014-06-09,2014-06-10,1016,1448.0
Louisiana,2014-04-09,2014-04-09,1017,1404.0
Alaska,2014-06-17,2014-06-17,1018,848.0
New York,2014-01-22,2014-01-24,1019,841.0
Arkansas,2014-06-21,2014-06-24,1020,1403.0
New Mexico,2014-12-22,2014-12-23,1021,1058.0
Maine,2014-07-04,2014-07-05,1022,460.0
Nevada,2014-05-21,2014-05-21,1023,328.0
Oklahoma,2014-07-21,2014-07-24,1024,541.0
California,2014-09-14,2014-09-15,1025,689.0
Oregon,2014-03-05,2014-03-06,1026,702.0
Iowa,2014-05-23,2014-05-24,1027,1126.0
Oregon,2014-08-18,2014-08-21,1028,613.0
Nebraska,2014-07-17,2014-07-17,1029,739.0
Idaho,2014-09-24,2014-09-27,1030,1255.0
Kansas,2014-12-08,2014-12-08,1031,1132.0
Texas,2014-08-30,2014-08-30,1032,1279.0
Georgia,2014-07-01,2014-07-02,1033,1346.0
California,2014-01-15,2014-01-16,1034,885.0
Indiana,2014-01-08,2014-01-08,1035,525.0
Nevada,2014-08-01,2014-08-04,1036,442.0
California,2014-03-29,2014-03-30,1037,484.0
Maine,2014-06-11,2014-06-14,1038,477.0
Mississippi,2014-08-14,2014-08-17,1039,546.0
Nevada,2014-06-28,2014-06-29,1040,550.0
Montana,2014-10-25,2014-10-25,1041,992.0
Georgia,2014-08-20,2014-08-20,1042,1214.0
Texas,2014-03-12,2014-03-15,1043,1408.0
California,2014-07-06,2014-07-06,1044,509.0
Idaho,2014-11-25,2014-11-27,1045,1301.0
Delaware,2014-04-05,2014-04-05,1046,749.0
Oklahoma,2014-05-28,2014-05-31,1047,674.0
Oregon,2014-10-29,2014-10-31,1048,745.0
Kansas,2014-11-23,2014-11-23,1049,1086.0
Arkansas,2014-06-30,2014-07-02,1050,1277.0
Iowa,2014-05-13,2014-05-13,1051,1312.0
Delaware,2014-10-01,2014-10-03,1052,878.0
Georgia,2014-03-21,2014-03-23,1053,1253.0
Georgia,2014-09-30,2014-10-02,1054,1145.0
Oregon,2014-05-19,2014-05-22,1055,733.0
Texas,2014-12-07,2014-12-09,1056,1037.0
Mississippi,2014-01-30,2014-01-31,1057,662.0
Florida,2014-10-29,2014-10-30,1058,836.0
Washington,2014-11-21,2014-11-22,1059,746.0
Idaho,2014-12-24,2014-12-27,1060,1201.0
Washington,2014-11-28,2014-11-29,1061,953.0
Nevada,2014-06-09,2014-06-12,1062,555.0
Oklahoma,2014-05-02,2014-05-04,1063,635.0
Oregon,2014-01-26,2014-01-26,1064,825.0
Ohio,2014-06-01,2014-06-04,1065,655.0
California,2014-07-03,2014-07-06,1066,643.0
Ohio,2014-02-14,2014-02-14,1067,735.0
Arkansas,2014-08-14,2014-08-15,1068,1088.0
Kansas,2014-10-19,2014-10-19,1069,1131.0
Iowa,2014-09-16,2014-09-19,1070,1174.0
Mississippi,2014-04-14,2014-04-17,1071,819.0
Washington,2014-06-21,2014-06-24,1072,810.0
New Mexico,2014-10-07,2014-10-07,1073,1184.0
Florida,2014-08-30,2014-08-31,1074,956.0
Oklahoma,2014-12-07,2014-12-07,1075,604.0
Idaho,2014-06-18,2014-06-18,1076,1250.0
Louisiana,2014-10-03,2014-10-04,1077,1450.0
Arkansas,2014-07-04,2014-07-04,1078,1190.0
Oklahoma,2014-01-27,2014-01-29,1079,347.0
Louisiana,2014-09-05,2014-09-08,1080,1367.0
Georgia,2014-02-24,2014-02-26,1081,1496.0
Kansas,2014-09-19,2014-09-20,1082,1249.0
Oklahoma,2014-12-18,2014-12-20,1083,580.0
Missouri,2014-06-21,2014-06-23,1084,1086.0
Arkansas,2014-12-14,2014-12-17,1085,1158.0
Oklahoma,2014-02-17,2014-02-19,1086,607.0
Arkansas,2014-04-05,2014-04-07,1087,1551.0
New York,2014-01-04,2014-01-07,1088,673.0
Georgia,2014-11-01,2014-11-02,1089,1028.0
Ohio,2014-02-09,2014-02-09,1090,651.0
Washington,2014-09-12,2014-09-14,1091,809.0
Indiana,2014-05-22,2014-05-24,1092,532.0
Texas,2014-11-17,2014-11-18,1093,1091.0
Washington,2014-06-04,2014-06-06,1094,1001.0
Alaska,2014-04-27,2014-04-28,1095,677.0
Maine,2014-03-29,2014-03-29,1096,335.0
Mississippi,2014-03-01,2014-03-03,1097,672.0
New Mexico,2014-04-26,2014-04-26,1098,1201.0
Alaska,2014-02-25,2014-02-26,1099,706.0
Arkansas,2014-08-04,2014-08-05,1100,1330.0
Alaska,2014-02-07,2014-02-10,1101,518.0
Maine,2014-01-04,2014-01-07,1102,641.0
